# 		X[inch]				Y[ft]				T[ms]
690.2836188765710403 115.6612801592964104 1093.0930930930931027
1623.7947193361369500 118.4372836513377365 1099.0990990990992486
1035.2439883580404967 114.2672701666005395 1105.1051051051051672
1958.6232310623395279 116.0784464526300042 1111.1111111111110858
1436.1981496549865369 129.8251373312353678 1117.1171171171170045
1370.9994047046907326 122.9626584625197125 1123.1231231231231504
1380.8567326337947634 103.3459876573398333 1129.1291291291292964
2042.9915820339474521 116.6672450328003947 1135.1351351351349876
586.4973622590487139 130.2090483302387156 1141.1411411411411336
1442.6570102925697938 125.5796161828420736 1147.1471471471470522
1768.6783336190085265 116.9274546196166256 1153.1531531531531982
1484.7303325230304836 115.8140646326560272 1159.1591591591593442
1414.1000127087843339 133.1177674330370735 1165.1651651651650354
1305.3221834263852088 118.5092388210258321 1171.1711711711711814
1582.1314858925111366 130.9597851077869564 1177.1771771771771000
1694.6128370821120370 125.4971064975901527 1183.1831831831832460
1962.0022082253860845 116.1733577228112324 1189.1891891891891646
1995.5260153376320886 120.5138446587380798 1195.1951951951950832
2162.9442764473678835 126.0475384040041860 1201.2012012012012292
1385.3836495385021408 117.4009606371138688 1207.2072072072071478
1666.5517813359297179 105.0452181152030846 1213.2132132132132938
1780.2684682408698791 129.8588590446541673 1219.2192192192192124
1167.6607860686651748 115.4314949043851755 1225.2252252252251310
1578.9856794392508164 131.7058448229746546 1231.2312312312312770
1829.6245357899338160 127.9373721192624629 1237.2372372372374230
1532.6462606047014106 132.3442289585342735 1243.2432432432431142
1782.3055561797732480 135.6500522370942861 1249.2492492492492602
2155.5471206609763613 123.0988759335427858 1255.2552552552551788
1559.2127811142647715 137.1685184888909532 1261.2612612612613248
1115.7645550272804940 132.7413782250670806 1267.2672672672672434
2650.0712996670390567 121.7128735011232692 1273.2732732732731620
2153.8870538634869263 125.3340972473239532 1279.2792792792793080
1543.6698251375582913 132.8780052343929299 1285.2852852852852266
2031.5443430839227403 132.5506508809281172 1291.2912912912913725
1299.1776632251571755 131.3885537198644045 1297.2972972972972912
2174.0741307903613233 118.7374385799322312 1303.3033033033032098
2426.6084116200013341 138.8490091175132193 1309.3093093093093557
2594.9069423405176167 122.1344753672764227 1315.3153153153152743
2184.8830954270611073 133.0311745208384195 1321.3213213213211930
2895.8456949244659882 136.0028332193365088 1327.3273273273273389
2225.0727050375289764 124.1681120495168642 1333.3333333333332575
2504.9470562507399336 139.6691535363436572 1339.3393393393394035
2964.5223754959870348 135.1987543988171865 1345.3453453453453221
2170.9824928112384441 125.5664711897107111 1351.3513513513512407
2240.9118214578011248 129.0114743719805688 1357.3573573573573867
2151.8594298351308680 130.4524727159601412 1363.3633633633633053
2913.9630613521530904 143.0825026538857401 1369.3693693693694513
1526.8287159931649057 120.6182509038416271 1375.3753753753753699
1591.0163797881871233 132.1092051174302640 1381.3813813813812885
2812.4908623202663875 147.4958926125453047 1387.3873873873874345
1361.6210547292341744 125.7560500317405001 1393.3933933933933531
2444.1601317926388219 132.5208605888685440 1399.3993993993994991
2873.0440614337708212 136.8177728817773016 1405.4054054054054177
3083.6742734032618500 135.8842661732386432 1411.4114114114113363
2038.4648611390734914 127.3075895817785579 1417.4174174174174823
2232.0929480786026033 133.4065450113257327 1423.4234234234234009
2524.7165300273554749 158.5579997909971723 1429.4294294294293195
2129.3347014621922426 128.4492176344639915 1435.4354354354354655
2069.5924664852659589 131.4467958264472429 1441.4414414414413841
2814.4359031025001059 123.5992072067527943 1447.4474474474475301
2503.7433317855047790 125.9450372372196227 1453.4534534534534487
1821.8584742538482715 138.0476930092185057 1459.4594594594593673
2285.5137832714394790 138.0071008386646554 1465.4654654654655133
2404.8417693380260971 127.0713897049010086 1471.4714714714714319
2523.1657783122641376 142.3613913526110082 1477.4774774774775778
2040.6931414931489144 129.2230711409841888 1483.4834834834834965
1438.3419358171161093 117.9163788786293594 1489.4894894894894151
1920.2867848843077354 130.2472978860021442 1495.4954954954955610
2309.4150973262158004 120.9013059749291443 1501.5015015015014797
2617.8529067446897898 132.3367462381003179 1507.5075075075073983
3221.1891976614747364 139.8426018614697171 1513.5135135135135442
2680.0534464024599401 136.3767882541283711 1519.5195195195194628
2271.9876329101098236 143.3076583024670754 1525.5255255255256088
1842.1069045089766405 130.6120107491488227 1531.5315315315315274
2123.9250189782155758 141.8440707008907111 1537.5375375375374460
3405.1790190889341829 146.8267408083232795 1543.5435435435435920
2493.8957500463570796 132.9316063136483024 1549.5495495495495106
3319.5501586399336702 121.5300969278640935 1555.5555555555556566
2159.4334287612723529 132.3491984809683117 1561.5615615615613478
2559.8894316473752042 129.4796077661097229 1567.5675675675674938
1681.0047155725585526 125.7454033350473850 1573.5735735735736398
1836.3318674915767588 131.4563145467205914 1579.5795795795795584
2876.3994314725528056 136.5139193928875727 1585.5855855855857044
2547.2595369674436370 143.8569518262612519 1591.5915915915913956
2462.8662917071419542 135.6970698822786403 1597.5975975975975416
2030.7042287315036901 156.8356365378254509 1603.6036036036036876
2332.2740713950793179 129.2219746866384469 1609.6096096096096062
2651.5568203388579605 124.7715712445970979 1615.6156156156155248
2469.9731253714207924 151.6988905386426438 1621.6216216216216708
1970.3913408571793298 143.3631498091251899 1627.6276276276275894
2711.8181349518581555 150.4906765062591774 1633.6336336336337354
1921.8289292104452670 133.0111482567498058 1639.6396396396396540
3009.6832412031176318 128.7037437273603189 1645.6456456456455726
2152.0181677383725400 120.2917943970635548 1651.6516516516517186
2582.2142342128390737 138.9087357433774912 1657.6576576576576372
2028.9474993036926662 131.6275079695793409 1663.6636636636637832
2293.9945442166440444 129.2226749372664756 1669.6696696696694744
2602.7279238465021081 143.5363870756512483 1675.6756756756756204
3576.9177374860287273 130.2758861399231876 1681.6816816816817663
2763.4633901518263883 162.5490185426527319 1687.6876876876876850
2395.7644121635030388 130.7606775183712671 1693.6936936936936036
2476.8026800603488482 146.6724977765362041 1699.6996996996995222
2758.8751147857474280 133.1506219675792693 1705.7057057057056682
3101.9304593371516603 157.7498744073307364 1711.7117117117118141
2495.5402696885794285 128.7268871722973245 1717.7177177177177327
2748.3314490924617530 142.6834625470378910 1723.7237237237236513
2410.3564423058614921 147.7026979186309745 1729.7297297297297973
2943.1574210045860127 137.4617063415873872 1735.7357357357357159
3014.2115232812157046 126.0890240788144467 1741.7417417417418619
2618.1250691409441060 138.9535390299559481 1747.7477477477475531
2596.4641758978136750 141.5552072791003866 1753.7537537537536991
2891.6681416653586894 147.2950958065270015 1759.7597597597598451
2699.7443613744449067 136.3298532570298960 1765.7657657657657637
2517.3237887249597406 130.6328056066324734 1771.7717717717719097
2376.7634995988087212 150.2517836274385274 1777.7777777777776009
2839.5327367318795950 153.6033589387970437 1783.7837837837837469
2235.7529582909446617 164.1379988521320001 1789.7897897897898929
3360.0087788782398093 133.8950156641238607 1795.7957957957958115
2808.5069369525235743 156.0355189675071870 1801.8018018018017301
3247.3131023709297551 133.9248855664328346 1807.8078078078076487
2764.8822065285467033 139.4069212676185430 1813.8138138138137947
3118.8863000362703133 158.5045578963533046 1819.8198198198199407
2705.2601271562130023 148.9380069711848478 1825.8258258258258593
2644.8352623220112037 141.8406991432252369 1831.8318318318317779
2575.6850817774788993 128.6996250109237963 1837.8378378378376965
3029.0606648851553473 139.6912898305118347 1843.8438438438438425
3290.8540644883814821 154.7612584542640093 1849.8498498498499885
2916.1559615192263664 136.2309306191634164 1855.8558558558556797
2475.4416667999425954 154.1677792144342050 1861.8618618618618257
1983.1347505426961106 153.2793395118824833 1867.8678678678679717
3121.2502382040111115 120.6695870142599318 1873.8738738738738903
2245.8926125496186614 152.8306046424649765 1879.8798798798798089
2984.8333739208333100 156.1137328817490584 1885.8858858858857275
2909.7881091444387494 167.1081993246880870 1891.8918918918918735
2611.8137343616158432 120.7791259380180691 1897.8978978978980194
2863.3901611020082782 136.3418911053312570 1903.9039039039039380
3180.1437675258916897 159.3560080479221597 1909.9099099099098567
2734.0094108182693162 168.0682804239069128 1915.9159159159157753
3002.2641223242903834 136.3527171602050601 1921.9219219219219212
2760.4098194000152944 128.1473959195679981 1927.9279279279280672
2987.5712977713856162 162.7102594881743869 1933.9339339339337585
2527.3774765666948952 134.2388725019704339 1939.9399399399399044
2469.1862501231867100 134.5405664776667720 1945.9459459459458230
3623.5333248618653670 150.4346487418953870 1951.9519519519519690
3460.3165178470762839 147.8840805686580495 1957.9579579579581150
2136.5753944309512917 147.4831107975367388 1963.9639639639638062
3419.0179579993377956 151.0714680367620417 1969.9699699699699522
1324.7804436325361621 145.0978843445199971 1975.9759759759758708
2424.2733195078326389 139.3919384403960464 1981.9819819819820168
3197.8892235153407455 144.9792021765324819 1987.9879879879879354
2647.2820662481331055 143.5469518031378300 1993.9939939939938540
3169.6511684680726830 164.0002981520866570 2000.0000000000000000
3194.5391466653486532 136.4441292931389285 2006.0060060060061460
3285.0990941070103872 148.0981122067574631 2012.0120120120122920
2815.7214977102089506 165.9514637860173991 2018.0180180180177558
1705.7074206544100434 143.2435901977403319 2024.0240240240239018
3024.6054148253460880 149.1495508532454721 2030.0300300300300478
2173.1838565422945067 150.9023502184638232 2036.0360360360361938
2545.5751335355780611 150.4646129592704540 2042.0420420420421124
2803.3582841094307696 137.7384557673152017 2048.0480480480478036
3388.8505549680571676 150.8052660882535179 2054.0540540540537222
2634.6195955557964226 148.9987709410935111 2060.0600600600600956
2666.0992145729051117 162.3123019317370392 2066.0660660660660142
2981.1001323085474723 140.0270287291632485 2072.0720720720723875
3376.7961314127205696 144.0444498439347853 2078.0780780780778514
3180.0278635993972784 131.3247887070309332 2084.0840840840837700
2896.7206502858480235 134.7650682225284697 2090.0900900900901433
3264.7416253194983256 141.9793876531168166 2096.0960960960960620
3346.5612513747296362 155.0886110362924910 2102.1021021021024353
2736.8127246792832921 150.5622761013316335 2108.1081081081078992
4256.1407512215237148 148.7387180050655786 2114.1141141141138178
3059.8970569748594244 158.4256035257456574 2120.1201201201201911
2654.0137923241377393 169.8213316274386102 2126.1261261261261097
2501.1538681558176904 158.4045910176288601 2132.1321321321324831
3052.9299960316930083 144.4757185915105993 2138.1381381381379470
2741.8290444259996548 130.7334558086185439 2144.1441441441438656
3136.7242136887202832 150.5705511288003038 2150.1501501501502389
3913.5075128939979550 133.4946679568855927 2156.1561561561561575
3337.0071271976989919 169.1506278392719764 2162.1621621621620761
3471.0734119569488030 147.1768775050464910 2168.1681681681679947
3173.5027811638510684 168.3673517394512089 2174.1741741741739133
3033.9926633704631058 134.5470578734120863 2180.1801801801802867
4450.1231966009136158 151.4142225995688591 2186.1861861861862053
4002.4824756372399861 165.9464687111276078 2192.1921921921921239
3590.7514732063373231 159.6220748615230605 2198.1981981981984973
3416.5003008121288985 148.3713758542541541 2204.2042042042039611
2977.7940691809712916 166.9210685131047853 2210.2102102102103345
2584.5158546400402884 145.5816056140783985 2216.2162162162162531
3621.5335415194890629 128.3903196980171799 2222.2222222222221717
4032.7587758671479605 164.0340978450601028 2228.2282282282285450
2961.1191303530958976 146.0259942497596057 2234.2342342342340089
2922.6459275146630716 152.1919695829377019 2240.2402402402403823
2492.8657460146250742 154.6620622951173800 2246.2462462462463009
3025.7982851459955782 141.2998273815289849 2252.2522522522522195
3517.0781571740290019 144.7231379747608457 2258.2582582582585928
3221.5860614742896360 152.8205551403898994 2264.2642642642640567
4169.5583681735188293 139.5012518815958913 2270.2702702702699753
3508.5722167603917114 165.6518819554563322 2276.2762762762763487
2959.3901511290937378 148.8863471340080480 2282.2822822822822673
3533.5683069013525710 161.8436562507867791 2288.2882882882886406
3638.7694587981236509 143.7876576082671534 2294.2942942942941045
3382.9484818067398919 158.4779850977934075 2300.3003003003000231
4428.8277970794324574 161.8330850351496224 2306.3063063063063964
3111.6945995689293341 155.1238743900877637 2312.3123123123123150
3311.4017278584756241 152.8683400420494820 2318.3183183183186884
4054.2774015632976443 146.6055830718703703 2324.3243243243241523
3609.5088089356345336 143.3874957985326830 2330.3303303303300709
3589.7806699215575463 154.4070548798367781 2336.3363363363364442
4086.5318896910298463 163.6703847156059908 2342.3423423423423628
3928.6238769037577185 139.1242060845960395 2348.3483483483482814
3324.3311420329619068 151.5377877620326501 2354.3543543543542000
2941.6385162826331907 150.5276513872492501 2360.3603603603601186
3518.5811810039281227 167.9181171911142201 2366.3663663663664920
3430.7854918184671078 152.0588017589472543 2372.3723723723724106
3907.2306138883695894 150.8386308731412839 2378.3783783783783292
3276.7286595897689949 143.5455439943101510 2384.3843843843842478
3698.3090824428318228 171.2928669040331044 2390.3903903903901664
2768.1051232363588497 161.0932757535875055 2396.3963963963965398
4083.6758071151566583 167.5661859847677704 2402.4024024024024584
3611.5738972600593115 160.5169693169114851 2408.4084084084083770
3349.6118858043641922 140.2542845999167582 2414.4144144144142956
3976.3429183252774237 153.0580426692757214 2420.4204204204202142
3904.2325804094816704 148.1416449162983042 2426.4264264264265876
2464.1752286937089593 141.8002717899888978 2432.4324324324325062
3815.2872398039376094 144.3621409958185495 2438.4384384384384248
3258.4844087774790751 128.0568125639314871 2444.4444444444447981
3974.8699595307471100 158.9886542963320437 2450.4504504504502620
3888.9160441667377199 156.0835205259591021 2456.4564564564561806
2541.6619363441977839 152.9643452372329193 2462.4624624624625540
3754.0793907402239711 156.8406905855391642 2468.4684684684684726
4088.8728784626418928 159.3705765650907438 2474.4744744744748459
3332.2059018570839726 151.2358970352928509 2480.4804804804803098
2971.8605973049252498 161.8204901422559772 2486.4864864864862284
4153.9189583095248963 150.2396987717302466 2492.4924924924926017
2957.9468430212200474 137.7193240530102400 2498.4984984984985203
3458.4978157889049726 149.6776307169140523 2504.5045045045048937
3726.9385923570480372 158.9346331018866749 2510.5105105105103576
4565.5398351054036539 157.5347755479982936 2516.5165165165162762
4371.5024579341461504 159.2652944549787151 2522.5225225225226495
4642.7742781735178141 151.0253871951398423 2528.5285285285285681
3065.5499208105770776 142.8786567288056233 2534.5345345345344867
2943.0892013236812090 163.0962612319010248 2540.5405405405404053
4693.5899718523960473 169.0404254237714099 2546.5465465465463240
4173.9801430092866212 151.8198463969553984 2552.5525525525526973
3940.7687844727061020 154.2282536666441217 2558.5585585585586159
4167.4284895932541986 144.1258989445640850 2564.5645645645645345
3939.8121076673246534 139.2013313424864407 2570.5705705705704531
3678.5128819507012849 152.1483079151632012 2576.5765765765763717
4352.6857502594812104 173.0438670037868008 2582.5825825825827451
3134.9215323019298012 151.3797770855830720 2588.5885885885886637
3810.6443948397604800 174.0487678184035190 2594.5945945945945823
3254.6348650556437860 158.9276777496193063 2600.6006006006005009
4469.5336510951728997 151.8059834211883583 2606.6066066066064195
4594.8817457711184034 138.1172373254225079 2612.6126126126127929
3618.3443213162099710 146.4618759351609469 2618.6186186186187115
4182.6090745928786419 170.2705456087215055 2624.6246246246246301
4741.9060709116110957 151.3538118245652413 2630.6306306306305487
3471.5499631419343132 145.6379082764112241 2636.6366366366364673
3874.7697402028684337 167.2459383453987414 2642.6426426426423859
4223.0877507130253434 153.6789974046136820 2648.6486486486487593
3892.3467042085362664 151.2867831905097660 2654.6546546546546779
4637.1357036638146383 153.1301613436652644 2660.6606606606605965
4075.7633863148776072 153.8330064646059157 2666.6666666666665151
4819.0162245130022711 160.5288876241469893 2672.6726726726724337
4274.2938302360216767 135.2148110046965144 2678.6786786786788070
3734.9251861375505541 152.5705508239812502 2684.6846846846847257
3781.8710590617347407 155.3368677602027788 2690.6906906906906443
4210.9864430304951384 168.4977086318194210 2696.6966966966965629
3712.1066064046608517 132.6166227902699859 2702.7027027027024815
4257.3593881845290525 157.7278156292295535 2708.7087087087088548
3622.0907584817750831 151.9470357957302156 2714.7147147147147734
3850.1929905858173697 146.5774809418440157 2720.7207207207206920
4108.0565570764474614 151.7086877914091758 2726.7267267267266107
5002.1044622113586229 158.6100358768629803 2732.7327327327325293
4216.5270959538929674 148.9032309397542235 2738.7387387387389026
4329.8388499152742952 149.7805206731242720 2744.7447447447448212
3666.1821514485814077 148.1308319676525684 2750.7507507507507398
4517.6364506015934239 162.5480583663625112 2756.7567567567566584
4022.4318563477077078 166.0050372290245662 2762.7627627627625770
3823.2063596345515180 138.5911624476509019 2768.7687687687689504
4197.7007300895411390 152.4898742480346812 2774.7747747747748690
5065.6655002640309249 136.5625885719567236 2780.7807807807807876
3642.4636533960779161 144.5537286837464137 2786.7867867867867062
4588.5137339375369265 137.7928099426466417 2792.7927927927926248
4349.5159438900618625 165.0389892067130120 2798.7987987987989982
4340.9923952157923850 155.8094798637080771 2804.8048048048049168
3074.2369474625716066 145.0170724765770274 2810.8108108108108354
3909.3558852020510130 144.9125312073449834 2816.8168168168167540
4266.6038232188057009 150.3072555815889757 2822.8228228228226726
4323.4799686947280861 145.7474045252214978 2828.8288288288285912
3823.7417460060019039 148.4475023216602096 2834.8348348348349646
4543.5528190326358526 145.0597444124431092 2840.8408408408408832
4787.1452710856992780 157.2392614260483015 2846.8468468468468018
3299.4570601171258204 159.0850647891738561 2852.8528528528527204
4694.8994928298388913 145.1525792370035504 2858.8588588588586390
3888.0278198907649312 146.9925406129178214 2864.8648648648650124
4657.2653425453800082 146.1180461777927349 2870.8708708708709310
5380.0343903568927999 151.8729763604584662 2876.8768768768768496
4029.1283566350593901 153.9192898379929773 2882.8828828828827682
5104.1940765269027906 152.3017623522992778 2888.8888888888886868
4342.3034455659808373 142.4393122603569566 2894.8948948948950601
3738.1189918476534331 152.6944065557209740 2900.9009009009009787
4584.7795626944116520 148.8908877836986733 2906.9069069069068973
4238.1284238609669046 150.7229955300480526 2912.9129129129128160
4207.6287200803453743 156.8681906333733878 2918.9189189189187346
3969.8012074360835868 154.7192215361161800 2924.9249249249251079
3617.1012636875402677 135.6404679124848371 2930.9309309309310265
